name,n_hashes
SRR28062201,1865820
ERR10921675,1809610
SRR1185399,1387819
SRR9611076,1153557
SRR28011537,2457533
SRR32334756,2025072
SRR8862804,3148412
SRR5788175,2569311
SRR18045756,6559411
SRR17247037,4572299
SRR13181163,1789427
SRR10479821,1377764
SRR30731209,5629288
SRR22378385,2121746
SRR4029401,1281494
ERR14042417,1034068
SRR15172799,4440516
SRR20000796,1978867
SRR34955596,2129717
SRR29836475,1430267
ERR9878922,1714830
SRR9178473,1614438
SRR19753086,2875023
SRR29375218,1748580
SRR14369234,2877080
SRR33022416,1359151
ERR14659908,1455655
ERR1346821,1668293
SRR13054087,2821124
SRR29160886,4034967
ERR1719232,4532126
SRR20218018,2969600
SRR34217576,4745129
ERR2681670,2953873
SRR17616350,5160737
SRR27943182,1446628
SRR28260124,1265726
SRR29660188,21416348
SRR9684976,1231568
SRR17283926,2778847
ERR270847,1523060
SRR17089450,2007306
SRR14267050,9303288
SRR26978875,3036901
SRR24680590,2211370
ERR1352907,2372409
SRR4425704,2531940
SRR13618044,1421201
SRR6261450,2997671
SRR8265956,1007452
ERR2868064,2830264
SRR22022377,3988881
ERR10032712,1267376
SRR33270661,1230311
ERR4869703,2732645
SRR6829728,2047574
ERR1787524,1854254
SRR24956078,2074216
ERR1711896,3264892
SRR23214566,1082674
SRR8925788,4072649
ERR10769131,2034040
SRR26831656,3673086
SRR13436523,1625034
SRR28929420,2356968
SRR14517603,3688339
ERR13063744,3853712
SRR896358,1180483
SRR18394828,1837151
ERR8054728,1060469
SRR12283627,3509338
SRR14027285,7094915
ERR599287,10289349
SRR25047038,1257982
ERR8977368,3147270
SRR21111951,1298845
SRR081522,1908142
ERR445338,2659193
ERR12719074,1270441
ERR13737571,1506802
ERR14894111,1372742
ERR6465239,1352354
ERR14217235,3513797
SRR27538921,1389940
SRR15023588,2283612
ERR2612755,1230030
SRR32477977,4214078
SRR31013070,1260647
ERR10123145,1984406
SRR2053292,1686183
ERR2848574,2473103
SRR13642592,15812029
ERR10453149,3530645
SRR24956077,1432412
ERR2503162,1924720
SRR28024004,1846001
SRR27114650,1425254
SRR13150748,1022986
SRR31429826,4169965
SRR17827913,4972198
SRR14308739,1505929
SRR13706189,1302377
ERR12736959,2832933
SRR25916037,1252663
ERR5010704,3329577
ERR1094803,1271754
SRR12487044,5369342
SRR1947312,1336271
SRR31183183,1964730
SRR20705924,2233613
ERR1430445,1147908
SRR23591964,1988555
ERR12528348,1291488
SRR14585992,1830650
SRR33709372,1049671
SRR7975957,21744050
ERR4404430,1170583
SRR24053299,3042730
SRR7026237,5819731
SRR33215009,6966357
ERR1711885,2295611
SRR28060699,1890833
SRR28023719,5781574
SRR28267404,3001497
SRR8675053,2087676
SRR26545440,6355302
SRR23680267,5682136
ERR12814953,2489862
SRR27165303,1179072
SRR7595447,2505992
SRR31801879,2251490
ERR9924900,6194697
SRR34963842,1010023
ERR7738585,1595143
SRR16124279,1064231
SRR29646500,2092509
SRR28061450,3653972
SRR9924780,7940350
SRR17237139,2900898
SRR5879432,1295286
SRR7403908,1452376
SRR13503003,1355604
ERR10472506,4172078
SRR6448156,1324896
SRR9948926,1218396
SRR12518230,9528847
SRR33295646,1028687
SRR32864211,4591706
ERR2581098,2171893
ERR12329930,1180292
SRR26037541,1448321
ERR4678687,10239543
ERR14800907,2696798
SRR5574495,1119561
SRR5720258,2237523
SRR12720643,1204767
SRR20753537,2051242
ERR14789953,3435857
SRR25572395,1412525
SRR26978890,2531025
SRR25727070,5446377
SRR8863439,6121181
ERR1939267,3594080
ERR13291113,1443033
SRR23086965,13498283
SRR22573010,3742850
SRR29660187,21976964
SRR21780632,2140073
SRR5489482,1765326
SRR20950665,6014983
SRR29820792,1446807
SRR17088888,4190833
SRR27281394,5912104
ERR1223213,2519768
SRR22586162,3241434
ERR3525229,5224803
ERR4352667,2953027
SRR25662571,1446135
SRR25047258,1187366
ERR4674182,6048671
ERR7500079,1485867
SRR12105370,1021307
ERR2098385,6715124
SRR27217857,1184238
SRR26903931,1004177
SRR25565195,2386217
ERR2167824,1717564
SRR5241537,2085056
SRR32334745,1587327
SRR27538746,1423299
DRR140163,3375559
SRR27204714,10943246
SRR7638737,1090905
SRR3286493,1218018
SRR25047257,1188575
SRR21773852,1767357
ERR2094167,2597523
SRR29069803,5527355
SRR18159121,1145275
ERR13731129,2364628
ERR14979774,1030426
SRR24884154,1247648
ERR1418124,2539715
SRR33230247,2107639
SRR14556610,1696016
ERR15342807,3051794
SRR30324998,1801919
ERR11733530,8196002
ERR2000778,1622588
SRR5527844,1770120
SRR16100372,4013206
SRR28145960,1778580
SRR24493588,3917966
SRR14660890,5941712
SRR17023472,3630524
SRR32619232,1067845
SRR5786454,4337435
ERR10921666,2172738
SRR26784271,1553988
SRR15972291,1434121
SRR27704619,5924724
ERR6001167,4116498
SRR12060227,5031869
ERR2001737,2221580
SRR18191935,1239528
SRR21228798,3368274
SRR5213596,6276641
DRR543843,1295095
SRR28022633,2248831
SRR28252194,7866133
SRR21969571,1319926
SRR18453924,3726615
ERR9606595,2357019
SRR10533055,1313116
SRR20029324,1036257
SRR17459215,4840326
SRR24129436,1952058
ERR11733716,4661101
SRR25490520,2371735
SRR14368331,1393841
SRR8925762,2070436
ERR12084960,5234829
SRR14458748,2331111
ERR10123325,2157679
ERR4140287,1201371
SRR7648347,4588706
SRR21069211,3639368
SRR16646173,1175970
SRR17241485,2486077
SRR27114658,1221236
ERR4335070,1222779
SRR24144918,7222819
ERR5954471,1836335
SRR28011959,2075697
SRR7188233,2377555
SRR16308655,1997808
SRR12143688,1151928
SRR22077868,6782803
SRR24742807,2802297
SRR22113783,1002395
SRR33230232,6391942
SRR23978791,8001397
SRR28061108,3850772
ERR3016206,1032234
SRR19576304,1441695
ERR10692904,4023282
SRR26459605,3890398
SRR22742237,6823611
SRR28061651,2161435
ERR4184058,1144091
SRR870486,2112076
SRR21069087,3363957
SRR9178142,2780972
SRR7350063,6954223
SRR27872643,5770412
ERR5418040,1324114
SRR7963539,1132596
ERR10034890,10010314
SRR22138029,3729486
SRR30543095,2191082
SRR18729680,3444763
SRR28408185,1198329
SRR7617355,4244140
SRR19451605,1401732
SRR16995658,9922426
SRR5829598,2770941
SRR25592745,6401080
SRR30733520,4422431
SRR23275276,1254065
SRR5192053,1345744
SRR13153261,1550098
SRR27165441,1123692
ERR12355664,1029901
SRR30484218,10976329
SRR16471014,2716433
SRR31429829,3728454
ERR2697170,2383033
SRR16945751,2893528
SRR30827606,5495840
ERR13148799,1189531
SRR7946186,1833671
SRR22250837,1106439
ERR11810876,1106537
SRR25411488,3132335
ERR2167622,1046366
SRR6435880,2489069
SRR5439745,2415500
SRR9178364,2166288
SRR28061822,3933190
SRR16070411,3762868
SRR29183885,2119698
ERR14888850,3750024
ERR15374347,4534824
SRR17347038,1176774
SRR15372628,1270004
ERR14155617,3021516
ERR1712031,1616804
ERR12736956,1481657
SRR27128164,2191825
SRR15429270,1033807
SRR26718040,5012085
SRR25158349,6682566
ERR7570000,9453583
SRR28393000,3713908
ERR3624094,16402866
SRR25662504,1498667
ERR10966569,1305813
ERR1135258,1409075
SRR20172398,2599947
SRR21706708,1195728
SRR13503117,1379630
SRR19238503,3163095
SRR25830621,1602085
ERR10121403,2364127
SRR26459398,7291183
SRR14954404,2552460
SRR31155650,6225800
SRR30503914,2081677
SRR8674912,1720094
SRR7648348,4631443
SRR15198253,3092316
SRR16124345,1911802
SRR12366592,1183946
SRR15171621,2298968
SRR11611207,3079732
SRR7186507,5533397
SRR13160440,2518400
SRR3989628,3093234
SRR28250140,1474648
SRR11880845,1515656
SRR19638529,2715525
ERR10921401,1570434
SRR6448473,1631158
SRR17578896,1333960
SRR30127197,3588243
SRR10120765,1036376
SRR28041894,3026389
SRR31156249,1505922
ERR15114010,1648892
SRR31792575,5610986
ERR3341547,9054636
SRR28023551,2730804
DRR444170,1026977
ERR7437555,1321148
ERR14980010,2368762
SRR34283678,3958250
SRR27421770,4673865
ERR9966697,3594410
SRR13768065,5129060
SRR25299229,7215809
SRR12542659,2572197
ERR11029166,1340738
SRR10915299,1420839
SRR13370241,1046049
SRR14234031,4726164
SRR26459397,9494702
SRR25399992,1309712
ERR4192538,2197483
SRR15827944,1006955
SRR28887112,2069457
SRR10447417,1312278
SRR10002912,1108672
SRR14039745,1335611
SRR14866277,1004191
ERR2603116,1138549
ERR3562920,2235614
SRR33545484,5184568
SRR33171822,1142872
SRR28022989,2333868
SRR21041032,9917523
SRR24263440,5836386
SRR14027282,6482021
SRR13292354,1166947
ERR6164865,2633516
SRR7182480,3481120
SRR21424293,3409248
SRR5252566,4190393
SRR34772429,3753291
SRR27048872,2770062
SRR21969377,1156991
SRR8512251,1892638
ERR5729304,1098896
SRR10680333,1065605
SRR28511956,2368783
SRR24976333,2719004
SRR29257336,6389418
SRR22024678,1880344
ERR445282,2728877
ERR2373094,1252102
SRR25685063,4222995
SRR23104984,1073086
DRR086754,1083003
ERR042425,1412816
SRR18489179,1790315
ERR4191874,1603971
SRR27426272,6173172
SRR6507277,3001208
SRR24963498,2821342
SRR31970762,2494963
SRR14300226,3444860
ERR9697223,1099192
SRR14117825,1425560
SRR20363670,3806688
ERR10452895,2673518
SRR16767836,1765768
SRR13694687,1171337
SRR28023885,1920113
SRR24330917,1035375
SRR25132578,2005931
SRR8960135,1136391
ERR10791231,1285754
SRR29240420,3358871
SRR27943363,4013251
SRR31183245,1988653
ERR14120683,1989592
SRR27973610,3109305
SRR16902661,2985776
SRR943312,1726913
ERR7425617,2922948
SRR10769901,8128595
SRR6505096,6051438
SRR19859938,1699224
SRR7414913,1315361
SRR12362164,2018201
SRR29757233,2813121
SRR13695379,1155928
SRR9178284,6702620
SRR30923181,5486754
ERR5310854,3473374
SRR19161325,6055606
SRR18100904,1627200
SRR28012755,1590076
ERR12736264,2288441
SRR22808627,1713824
SRR19859944,1770836
SRR1535313,1140224
SRR28062653,1323288
ERR12161533,2844206
SRR17182820,1791961
SRR17035159,3096667
ERR1210804,1648489
ERR1739840,1436756
ERR12641558,1536413
ERR6050778,1469888
SRR32903020,4559774
SRR12711305,2392995
ERR1612404,1779873
ERR2709803,1496923
SRR25078846,5133074
ERR1719433,7756267
SRR17120547,1104618
ERR15372913,2716332
ERR9769375,6957631
SRR5451700,20291518
SRR9031336,1583199
SRR23946416,1545175
SRR13444000,2229325
SRR20930603,1199268
SRR18242817,1002578
SRR29363568,1504154
SRR29157670,3094437
SRR5788086,2451256
SRR19906207,2706558
SRR17035116,3036977
ERR4682783,4350875
SRR25047210,1139601
SRR9023131,20776026
ERR15342958,1839642
SRR28911480,1272891
SRR12360566,1450612
SRR22022234,1261640
SRR9002757,3694790
SRR6145075,1813431
ERR10921695,4299524
SRR27911208,1552650
SRR7533021,1346836
ERR15008491,1339326
ERR2246658,1818288
SRR22411266,4050913
SRR27027611,1200072
SRR14753898,8433825
ERR6466047,1060559
SRR28062660,1535918
ERR12719017,1151175
SRR14598667,2183444
ERR5954445,2483639
SRR22808634,1122704
SRR30616845,1430555
ERR10420087,2991568
ERR14217025,3529810
SRR28041932,2338280
SRR21733473,1067623
SRR32022183,3159328
SRR28011628,2998720
SRR4027039,7695061
ERR14749967,2451925
SRR28211907,5616122
SRR28012277,2800227
ERR3393569,4400296
SRR8451838,7905156
ERR2241960,2111623
SRR29536367,8498483
SRR7026374,5324267
SRR20123517,1939920
SRR5919151,3640204
ERR3573691,1071853
ERR12350734,1029731
SRR26949881,2599834
SRR2145983,1146890
SRR25485499,7805747
SRR21460706,7185652
SRR25893878,11466003
SRR26836100,2364894
ERR15118127,1871079
SRR32972748,2238265
SRR14121831,3808336
SRR6831378,2505538
ERR7738259,1586490
SRR11581745,4355019
SRR8931205,2342929
SRR12264492,1050472
SRR30531094,5929491
ERR10101900,1370938
SRR23641984,1812529
ERR15372561,4370905
SRR18341132,2895909
ERR1135397,1524309
SRR7051568,1112340
ERR1990236,1992212
ERR13454751,1097935
SRR9163890,3108875
SRR2815878,1312158
SRR15377976,10057700
SRR12072303,3127863
SRR4022238,1187524
SRR13639652,1423988
SRR34753055,2964533
ERR5740227,1045374
ERR902067,1249377
SRR24164653,2678930
SRR12298993,1115100
ERR599348,1126035
ERR10921207,2013888
SRR27973686,2171769
SRR12608650,1835018
ERR6290782,4855433
SRR28060340,3288010
SRR7595026,1908538
SRR28362941,6132043
ERR4691618,12694154
ERR7738643,2617446
SRR27943627,1990991
SRR28494794,4083937
ERR1877920,1475759
SRR26958234,1397344
SRR13153377,1091601
ERR8441978,1938950
ERR10921214,2624874
SRR16630546,12669093
SRR10895363,5053887
SRR8490538,4407220
SRR28041752,2523494
SRR5788223,2469801
ERR4297089,4880567
SRR28060149,2506451
ERR14120669,1284158
SRR12349265,3358065
ERR1726537,7280872
SRR29183910,2487923
SRR24201656,1053593
SRR25024159,3135493
SRR9729069,4647043
SRR14556295,1850904
SRR14039927,2785936
SRR2924978,1001715
SRR18691089,1579630
ERR14822401,7038875
ERR11595351,1218756
SRR21876937,7759499
SRR21210512,1008849
SRR5880519,1073638
ERR14057751,1311663
ERR1137826,1021981
SRR7901803,5591122
SRR14693215,1018987
SRR1811019,2562358
SRR12529364,7032862
SRR25682931,14309566
SRR21147536,7132006
SRR28415628,1790127
SRR5210317,5894799
ERR3224568,3947998
ERR14217242,2979523
SRR3067130,1938334
SRR16555214,3033676
SRR24653658,3262506
ERR15342756,1527886
SRR11557494,7148382
SRR26726070,1492529
SRR28023519,3029952
SRR13180938,8855878
SRR10161448,7823348
SRR13106734,2436749
SRR28832867,1410514
ERR321554,1266170
SRR22438033,1471774
SRR25425415,5316456
ERR9127555,1377364
SRR17418343,5167611
ERR5261212,1355363
SRR6263737,2358242
SRR24234336,3255808
ERR14216991,3287548
SRR7006880,6972916
SRR26663167,9785472
ERR7803459,3211115
ERR2078493,1432237
SRR7186481,25765630
SRR28022524,2354355
SRR27944616,1416041
SRR28002793,3017215
SRR31166121,2262785
SRR5246792,2549693
SRR29923526,1143471
ERR3674503,1490258
SRR34284951,2885008
SRR8890824,1057735
SRR3309324,2780779
SRR7495856,1263083
SRR1763457,2583986
SRR31323302,3138845
ERR11029036,1145268
SRR25366798,1089189
SRR6201864,2019902
SRR27853831,1812632
SRR18763209,1797891
SRR33225367,6491387
ERR10688625,1327776
SRR28022956,1454829
SRR13503160,1394615
ERR11569030,1092643
SRR5420285,1551487
SRR24825101,1539359
SRR24884094,1334467
SRR5826165,1061804
ERR4398715,1083942
SRR25132592,2350338
SRR12390691,3864635
SRR9952759,7585915
SRR15129812,1315286
SRR32131281,3960579
SRR12479879,1116529
SRR17030648,1663794
ERR13148221,1135741
ERR6186273,1241461
SRR28011815,4322525
SRR29257509,5044268
SRR28022778,1955057
SRR8538407,11147889
SRR28806315,3035904
SRR13170449,2081408
SRR4465029,2485516
SRR25939053,2479033
SRR1586323,3521388
ERR3150493,1633443
SRR21846302,1726489
ERR6395256,1122464
SRR27164944,1040530
ERR599141,2014144
SRR32583954,1770195
SRR25429150,3822677
SRR14373530,4327581
SRR13502271,1565775
SRR11092510,1962671
SRR24750950,3181572
ERR12387347,3008315
SRR32856611,4225094
SRR9218160,1204336
SRR14952067,1800137
SRR15067453,1051117
ERR13328193,1115508
SRR3822238,1389096
ERR4878521,2330534
SRR15171995,4445421
SRR29344324,4227635
SRR28042370,3229644
SRR16936392,2547973
SRR25047148,1054185
SRR12518714,1275032
ERR599134,2308731
ERR13120678,19035784
SRR24076249,1144399
ERR13063753,4866058
SRR12042335,1479378
SRR25477503,1020297
ERR13758419,1433071
ERR558198,1584303
SRR1193967,1526789
ERR952451,1922256
SRR16020908,1158347
SRR19212932,2690462
SRR28060671,2393938
SRR5496826,1361532
SRR13589006,5887858
SRR17211191,1881746
SRR14117816,1382482
SRR24130630,1195587
ERR636374,1150822
SRR15130252,1108646
SRR14932600,3488579
SRR13502599,1474719
ERR11835914,1465668
SRR15947155,1794022
ERR13737364,1776140
SRR13450182,1504588
ERR11733812,8032988
SRR26689741,1186914
SRR9176914,5157811
SRR32828548,1177809
SRR13444013,1338074
ERR10121339,2425702
SRR17379805,7892029
ERR11835927,2001132
SRR15276868,4453593
ERR8482513,1908766
SRR14576914,3936143
SRR28555589,2890641
SRR13060971,1811217
ERR15003819,1533419
SRR10692895,1209695
SRR23364199,1189413
SRR7590644,1108091
SRR28059632,3611141
ERR3211951,1351290
ERR2019369,5823998
SRR24412903,1148410
ERR3573105,1103783
SRR24129441,2752432
SRR8663617,4513819
SRR22378361,1913582
SRR8543794,1753707
SRR14517520,4841594
SRR28060604,2182719
SRR5917822,3106173
SRR30888639,5328534
SRR17096175,1768175
SRR5678956,9999618
ERR14657243,1087029
ERR8135862,2548563
ERR4398783,1386008
SRR10521833,1988647
ERR5866879,2102362
SRR22757325,1581532
SRR7186624,28354926
SRR25727013,3226901
SRR1313283,1506338
ERR3586709,2971343
SRR20011593,6039017
ERR14659995,2534402
SRR25662389,1102985
SRR25571341,1321839
SRR24260328,4737139
SRR18463856,3101543
SRR25024137,3703507
SRR31245135,2627089
SRR29004998,1563272
SRR31127870,3262509
SRR11735542,1430738
DRR083265,1220021
SRR14556708,1777796
SRR12137099,2262738
SRR24518623,1098968
SRR19064331,1060186
SRR28401740,11340808
ERR4605133,1305224
SRR2090156,2230915
SRR21677131,2367431
ERR11835968,1838778
SRR8879134,23186708
SRR19732859,2436714
SRR5458597,1604064
SRR26820281,2313165
SRR24208120,1869027
ERR14825842,2207043
SRR25266179,1696130
SRR14729832,1664489
SRR14560417,2793044
SRR23071389,1969236
SRR30806882,3723571
ERR1430535,1036070
SRR17096219,1810845
SRR32481739,1010650
SRR25893892,8867004
SRR26949922,2020620
ERR2167761,1473201
ERR5762204,2724898
ERR13655506,2341595
SRR29971850,1032179
SRR27538862,1337828
SRR11734668,4702176
ERR2709804,1122289
SRR14598612,1583923
SRR22112540,1000072
SRR13336286,7006890
ERR3801459,6424326
SRR5720328,4744466
SRR29676086,3101181
ERR15372955,5022527
SRR24963370,1944663
SRR28522401,6731137
ERR12947602,1778370
ERR7438046,1616472
ERR3573846,1308509
SRR17227501,1693344
SRR14556720,1558961
SRR28455055,1106977
SRR30635579,6094002
SRR6978759,5977613
ERR2603201,1045233
SRR16775451,1035882
ERR1193266,1254905
SRR1171178,1470909
SRR28595660,1176664
SRR13588885,6163894
SRR11088448,2785034
ERR4192540,1422408
SRR26282660,1275295
SRR7145729,3728929
ERR12540797,1081644
SRR28285648,13497406
SRR25388728,2434246
SRR28042652,2250251
SRR28393015,4694214
SRR25571803,1544325
ERR11647604,1344302
SRR15172161,4194632
SRR24599512,1583852
ERR12421535,1009295
SRR28741794,5370722
ERR1035437,10302460
SRR17089445,3883486
SRR27027686,1397633
SRR12961010,1186061
ERR10453119,4645578
SRR28415599,3851465
SRR21969401,1179036
SRR5676438,2047421
SRR17221344,2161966
SRR29002890,1379169
SRR27351786,2149877
SRR18175315,2605089
SRR23797592,7284152
SRR23924743,3353109
ERR1719394,5779245
SRR13867565,2281216
ERR3890096,2603828
SRR27942801,2381373
SRR15960014,1636704
SRR10686830,6722607
SRR3926877,1115533
SRR26065833,3482746
ERR4332469,1033389
ERR14660076,1548775
SRR12773037,2771500
SRR25895718,1594295
SRR30995266,2221264
SRR30884439,1865365
ERR14893975,1912233
ERR4371352,1137113
SRR22064251,1250107
ERR4010624,2593084
SRR27067774,2343412
ERR10123283,1088058
SRR28039993,1555300
SRR10258542,2353356
ERR3641954,7484208
SRR27973695,3309174
SRR34863222,6593830
SRR27943316,2405239
SRR17459136,2283453
SRR29932428,4559110
ERR9871511,2327256
ERR10048374,18537512
SRR21681304,1364227
SRR34000605,19992311
SRR9276171,2343057
SRR7595366,2036421
SRR16327204,1187602
SRR15558358,1763453
ERR3574372,1035956
ERR15374800,5544301
SRR28401735,11355392
SRR7042354,9089866
ERR321926,1031214
SRR5879317,1798631
ERR4105906,1365181
ERR6466008,1471717
SRR14598356,1432092
SRR32476544,2108023
SRR11793864,23486126
ERR519459,2124883
ERR12057419,1422460
SRR5420282,3548111
SRR11088407,2047858
SRR23387598,2082999
SRR23085374,1583749
SRR27006245,1095971
SRR25399828,3044381
SRR28061368,2815780
SRR14253248,1274269
SRR5456702,27786832
SRR28466949,1175651
ERR12509546,1153886
SRR1706170,4783131
SRR14330095,1528604
SRR12608599,7617360
SRR32586396,5565015
SRR11869382,2350053
SRR28060335,2407354
SRR34583964,6044768
SRR6980411,4798110
SRR17405567,12535207
SRR21210850,1100575
SRR22105533,3817741
SRR12959813,1620339
SRR27165253,1150075
SRR8074310,5923525
SRR25939099,2517112
SRR22259767,1085426
SRR19064550,1067202
ERR223090,1959648
SRR5131967,2903635
SRR9994082,9241119
SRR21720970,1884770
SRR9830591,4073705
SRR5061847,1378145
SRR9651403,3453847
SRR34261186,16391922
SRR23105008,1230926
SRR5804042,1837728
SRR22012410,1632452
ERR1726945,3525281
SRR17055910,1002185
SRR29836495,1347012
SRR6263206,3946854
ERR10312066,1135555
ERR10921736,1547638
SRR619914,1141456
SRR33520691,1062776
SRR12302647,1061540
ERR15374483,4334170
SRR4929912,1604588
SRR28062125,1703058
SRR33230181,11303590
SRR16596996,1612133
SRR9006565,1016229
SRR7039262,2193853
SRR10132697,2240706
SRR11569247,1142856
SRR28023350,2107406
SRR22389194,1055469
SRR25436055,1182984
SRR5198696,1132804
SRR27421331,1882722
ERR12082743,6198343
SRR32279356,1628524
ERR12388764,2578092
SRR15046505,2144933
SRR14039691,1825340
SRR12008158,1164890
SRR25477971,1070222
SRR21602912,1130924
SRR26349728,1075404
SRR32508446,1238524
ERR11594253,2132086
SRR6429789,4138133
SRR9002085,1190800
ERR6160954,1388787
SRR30913422,1971300
ERR12682715,3271507
SRR21398036,3373044
ERR14653865,1534358
SRR18577014,3465333
SRR3181149,3529793
SRR30324947,2839826
SRR26136626,4480036
SRR072276,1226265
